lsoa11cd,pop_adjusted_beds
E01018773,0.050155423
E01018774,0.071177434
E01018775,0.058012096
E01018776,0.078430124
E01018777,0.060185875
E01018778,0.121254839
E01018779,0.064335267
E01018780,0.03272513
E01018781,0.032273198
E01018782,0.10096302
E01018783,0.086345868
E01018784,0.076395416
E01018785,0.100106476
E01018786,0.186493166
E01018787,0.184040946
E01018788,0.124552964
E01018789,0.162642119
E01018790,0.230863288
E01018791,0.193840764
E01018792,0.104198363
E01018793,0.163426906
E01018794,0.143308796
E01018795,0.154918622
E01018796,0.236221138
E01018797,0.213700574
E01018798,0.107887668
E01018799,0.16635898
E01018800,0.12732763
E01018803,0.041463008
E01018804,0.110178698
E01018805,0.047699314
E01018806,0.087241868
E01018807,0.108382045
E01018808,0.134213351
E01018809,0.082030332
E01018810,0.139928231
E01018811,0.063599086
E01018812,0.084722248
E01018813,0.066670632
E01018814,0.072234702
E01018815,0.098092202
E01018816,0.038480618
E01018817,0.041204939
E01018818,0.047908366
E01018819,0.112987235
E01018820,0.083938044
E01018821,0.117339554
E01018822,0.098389275
E01018823,0.083523614
E01018824,0.065307196
E01018825,0.10401788
E01018826,0.061038643
E01018827,0.04214867
E01018828,0.040985463
E01018829,0.083595718
E01018830,0.050356503
E01018831,0.097152533
E01018832,0.067777979
E01018833,0.06540207
E01018834,0.080988999
E01018835,0.096374006
E01018836,0.125945317
E01018837,0.056393425
E01018838,0.08348232
E01018839,0.082344079
E01018840,0.117340313
E01018841,0.109396979
E01018842,0.071011933
E01018843,0.065763276
E01018844,0.082324356
E01018845,0.070163127
E01018846,0.10077701
E01018847,0.121058609
E01018848,0.090423853
E01018849,0.012873486
E01018850,0.042180131
E01018851,0.076028162
E01018852,0.047762811
E01018853,0.076436325
E01018854,0.158373621
E01018855,0.08261764
E01018856,0.131556796
E01018857,0.127004923
E01018858,0.082697115
E01018859,0.044431658
E01018860,0.057033026
E01018861,0.090197047
E01018862,0.066130842
E01018863,0.113775483
E01018864,0.083183752
E01018865,0.101497001
E01018866,0.079167657
E01018867,0.097526458
E01018868,0.125025434
E01018869,0.115715029
E01018870,0.308573412
E01018871,0.114496976
E01018872,0.130112115
E01018873,0.161161597
E01018874,0.108356793
E01018875,0.118552728
E01018876,0.121578902
E01018877,0.089340557
E01018878,0.129877167
E01018879,0.036436412
E01018880,0.046190079
E01018881,0.013787152
E01018882,0.113628068
E01018883,0.108591921
E01018884,0.101822554
E01018885,0.111368419
E01018886,0.167528561
E01018887,0.183185436
E01018888,0.08252986
E01018889,0.095116493
E01018890,0.076693171
E01018891,0.1128117
E01018892,0.090076351
E01018893,0.082289078
E01018894,0.082542329
E01018895,0.08981174
E01018896,0.087508875
E01018897,0.125120357
E01018898,0.151682049
E01018899,0.078370768
E01018900,0.055713206
E01018901,0.062698861
E01018902,0.061217272
E01018903,0.10058445
E01018904,0.018019246
E01018905,0.101558765
E01018906,0.105098347
E01018907,0.110739219
E01018908,0.070357803
E01018909,0.125909467
E01018910,0.125136378
E01018911,0.072710656
E01018912,0.07771338
E01018913,0.101435853
E01018914,0.073499108
E01018915,0.057956286
E01018916,0.114761004
E01018917,0.079218226
E01018918,0.074014561
E01018919,0.092592912
E01018920,0.01491125
E01018921,0.059199147
E01018922,0.069132584
E01018923,0.048604417
E01018924,0.09971729
E01018925,0.047953785
E01018926,0.039290296
E01018927,0.099683292
E01018928,0.116508816
E01018929,0.100504857
E01018930,0.159059861
E01018931,0.105866556
E01018932,0.095518977
E01018933,0.126587433
E01018934,0.065305564
E01018935,0.078289837
E01018936,0.052086158
E01018937,0.051369376
E01018938,0.037515993
E01018940,0.033490273
E01018941,0.043750056
E01018942,0.030074348
E01018943,0.033179434
E01018944,0.118878165
E01018945,0.076684482
E01018946,0.094922027
E01018947,0.068931722
E01018948,0.107960009
E01018949,0.205303405
E01018950,0.105738045
E01018951,0.039652325
E01018952,0.099584423
E01018953,0.133705757
E01018954,0.104239737
E01018955,0.03662318
E01018956,0.061295966
E01018957,0.060080434
E01018958,0.051031282
E01018959,0.037642097
E01018960,0.044980014
E01018961,0.050330445
E01018962,0.02158145
E01018965,0.037117622
E01018966,0.092829555
E01018967,0.111254719
E01018968,0.043321268
E01018969,0.035334169
E01018970,0.072213746
E01018971,0.042698213
E01018972,0.056469901
E01018973,0.067464997
E01018974,0.049875715
E01018975,0.055794602
E01018976,0.038501414
E01018977,0.092788408
E01018978,0.077096313
E01018979,0.098956543
E01018980,0.087999646
E01018981,0.05070831
E01018982,0.066452423
E01018983,0.054327522
E01018984,0.06565817
E01018985,0.037945382
E01018986,0.054751641
E01018987,0.04816811
E01018988,0.061989104
E01018989,0.054281557
E01018990,0.04988493
E01018991,0.045123665
E01018992,0.034825407
E01018993,0.03927266
E01018994,0.047994004
E01018995,0.048750477
E01018996,0.070472208
E01018997,0.145740954
E01018998,0.095658152
E01018999,0.058975683
E01019000,0.050337292
E01019001,0.051837099
E01019002,0.041608586
E01019003,0.046055999
E01019004,0.066757911
E01019005,0.033400336
E01019006,0.035609228
E01019007,0.061374063
E01019008,0.088976767
E01019009,0.097643335
E01019010,0.092535838
E01019011,0.054029815
E01019012,0.057834899
E01019013,0.046870013
E01019014,0.065721384
E01019015,0.08109199
E01019016,0.092659978
E01019017,0.024670606
E01019018,0.063112214
E01019019,0.055093643
E01019020,0.120973112
E01019021,0.072076554
E01019022,0.054964748
E01019023,0.106080686
E01019024,0.064856129
E01019025,0.038183877
E01019026,0.053021291
E01019027,0.050581386
E01019028,0.039126259
E01019029,0.057915245
E01019030,0.046718353
E01019031,0.048223057
E01019032,0.094814796
E01019033,0.101464451
E01019034,0.108691936
E01019035,0.062805215
E01019036,0.052753385
E01019037,0.090010445
E01019038,0.058473383
E01019039,0.042559386
E01019040,0.059605165
E01019041,0.071818632
E01019042,0.085836277
E01019043,0.062201332
E01019044,0.052268754
E01019045,0.050744427
E01019046,0.115381373
E01019047,0.070716153
E01019048,0.047107592
E01019049,0.049761281
E01019050,0.079732492
E01019051,0.079552613
E01019052,0.091094208
E01019053,0.074932333
E01019054,0.09908361
E01019055,0.139124247
E01019056,0.095081808
E01019057,0.059965867
E01019058,0.060740884
E01019059,0.065130085
E01019060,0.050632168
E01019061,0.107241332
E01019062,0.103305871
E01019063,0.089067624
E01019064,0.087414843
E01019065,0.146311369
E01019066,0.092911258
E01019067,0.075188205
E01019068,0.063575679
E01019069,0.197205244
E01019070,0.090276178
E01019071,0.111904538
E01019072,0.133932164
E01019073,0.103718709
E01019074,0.078872887
E01019075,0.067549552
E01019076,0.083232901
E01019077,0.036775426
E01019078,0.096852107
E01019079,0.105915183
E01019080,0.125653329
E01019081,0.085178611
E01019082,0.103640676
E01019083,0.045968441
E01019084,0.12683678
E01019085,0.119209494
E01019086,0.163614874
E01019087,0.094441696
E01019088,0.092600576
E01019089,0.117834658
E01019090,0.098693229
E01019091,0.102827639
E01019092,0.032709651
E01019093,0.116809947
E01019094,0.093984845
E01019095,0.146265017
E01019096,0.065289151
E01019097,0.150879055
E01019098,0.156302812
E01019099,0.129153197
E01019100,0.089774147
E01019101,0.087323899
E01019102,0.060890897
E01019103,0.04849907
E01019104,0.030348513
E01019105,0.062846712
E01019106,0.030532816
E01019107,0.07351821
E01019108,0.166472794
E01019109,0.12701658
E01019110,0.112740941
E01019111,0.132613921
E01019112,0.131278881
E01019113,0.126197118
E01019114,0.138613889
E01019115,0.09444488
E01019116,0.120003394
E01019117,0.127846754
E01019118,0.182808909
E01019119,0.07010951
E01019120,0.14021902
E01019121,0.096834422
E01019122,0.145431623
E01019123,0.109890749
E01019124,0.082187199
E01019125,0.104045496
E01019126,0.041874932
E01019127,0.03480241
E01019128,0.089814776
E01019129,0.069734593
E01019130,0.064822201
E01019131,0.051339895
E01019132,0.07933708
E01019133,0.105695037
E01019134,0.087719351
E01019135,0.111841007
E01019136,0.10191316
E01019137,0.122295791
E01019138,0.112119731
E01019139,0.204708928
E01019140,0.197080024
E01019141,0.131659269
E01019142,0.175303226
E01019143,0.099779509
E01019144,0.119387387
E01019145,0.083499694
E01019146,0.113878999
E01019147,0.131659269
E01019148,0.081567825
E01019149,0.115381396
E01019150,0.122038015
E01019151,0.078345392
E01019152,0.109791986
E01019153,0.109037402
E01019154,0.063459768
E01019155,0.052273285
E01019156,0.10647612
E01019157,0.139779224
E01019158,0.225034637
E01019159,0.176277133
E01019160,0.150378597
E01019161,0.088630961
E01019162,0.088879227
E01019163,0.095860676
E01019164,0.193474902
E01019165,0.110173208
E01019166,0.12794308
E01019167,0.130575654
E01019168,0.097033284
E01019169,0.085525293
E01019170,0.202101171
E01019171,0.191143879
E01019172,0.154779921
E01019173,0.13444866
E01019174,0.187750792
E01019175,0.121106427
E01019176,0.064491634
E01019177,0.150378597
E01019178,0.083499694
E01019179,0.100411025
E01019180,0.045669055
E01019182,0.111332926
E01019184,0.113727182
E01019185,0.081176147
E01019186,0.118838516
E01019187,0.098442185
E01019188,0.121365128
E01019189,0.141416758
E01019190,0.062072241
E01019191,0.072440656
E01019192,0.080310752
E01019193,0.168527743
E01019194,0.117847298
E01019195,0.092931012
E01019196,0.091108836
E01019197,0.101643295
E01019198,0.118275834
E01019199,0.20328659
E01019200,0.057136354
E01019201,0.063432043
E01019202,0.096553205
E01019203,0.059462257
E01019204,0.19832838
E01019205,0.111772695
E01019206,0.204565122
E01019207,0.161019081
E01019208,0.162629272
E01019209,0.170292431
E01019210,0.134404357
E01019211,0.170292431
E01019212,0.065975364
E01019213,0.047413782
E01019214,0.050742363
E01019215,0.115339909
E01019216,0.127054119
E01019217,0.148519883
E01019218,0.126069203
E01019219,0.047972976
E01019220,0.109884643
E01019221,0.112936994
E01019222,0.111389912
E01019223,0.074944365
E01019224,0.048661584
E01019225,0.061161619
E01019226,0.098854201
E01019227,0.08385899
E01019228,0.076098261
E01019229,0.061501797
E01019230,0.089850426
E01019231,0.101326649
E01019232,0.112158119
E01019233,0.081518432
E01019234,0.103585523
E01019235,0.114125805
E01019236,0.183761889
E01019237,0.165948237
E01019238,0.083399627
E01019239,0.076086815
E01019240,0.075994987
E01019241,0.068331627
E01019242,0.095383737
E01019243,0.080310752
E01019244,0.084263871
E01019245,0.151989974
E01019246,0.103916468
E01019247,0.108419515
E01019248,0.193606276
E01019249,0.055273212
E01019250,0.081616539
E01019251,0.059571162
E01019252,0.078755095
E01019253,0.065576319
E01019254,0.091880945
E01019255,0.089602905
E01019256,0.126535981
E01019257,0.069204898
E01019258,0.069808154
E01019259,0.081858515
E01019260,0.174608602
E01019261,0.100465754
E01019262,0.125345987
E01019263,0.177839492
E01019264,0.122377316
E01019265,0.102093042
E01019266,0.134464006
E01019267,0.116883906
E01019268,0.124178167
E01019269,0.119716676
E01019270,0.152615916
E01019271,0.130082813
E01019272,0.119056257
E01019273,0.089400393
E01019274,0.081056627
E01019275,0.062341756
E01019276,0.145659472
E01019277,0.15272291
E01019278,0.128663822
E01019279,0.031536404
E01019280,0.092344965
E01019281,0.114243914
E01019282,0.206110154
E01019283,0.062731365
E01019284,0.126535981
E01019285,0.180929276
E01019286,0.116916286
E01019287,0.116575422
E01019288,0.150320939
E01019289,0.123893121
E01019290,0.197639026
E01019291,0.164548847
E01019292,0.144351516
E01019293,0.079527597
E01019294,0.144874529
E01019295,0.202306786
E01019296,0.096777801
E01019297,0.126535981
E01019298,0.07981576
E01019299,0.077759617
E01019300,0.065214035
E01019301,0.196677256
E01019302,0.207194757
E01019303,0.039098705
E01019304,0.06806247
E01019305,0.007409955
E01019306,0.068796186
E01019307,0.047140343
E01019308,0.041557362
E01019309,0.023628511
E01019310,0.058670341
E01019311,0.049750044
E01019312,0.030120756
E01019313,0.049834908
E01019314,0.039789062
E01019315,0.079134436
E01019316,0.109428527
E01019317,0.036486817
E01019318,0.043702873
E01019319,0.038491655
E01019320,0.08272095
E01019321,0.045492186
E01019322,0.063684908
E01019323,0.07744485
E01019324,0.03548601
E01019325,0.083429459
E01019326,0.027339572
E01019327,0.04320653
E01019328,0.038599198
E01019329,0.050429912
E01019330,0.046144084
E01019331,0.038326733
E01019332,0.040419012
E01019333,0.056755616
E01019334,0.039826068
E01019335,0.070514553
E01019336,0.063135123
E01019337,0.042179479
E01019338,0.092415847
E01019339,0.054365355
E01019340,0.04180313
E01019341,0.080504619
E01019342,0.145223665
E01019343,0.109055277
E01019344,0.201009319
E01019345,0.165197398
E01019346,0.042976293
E01019347,0.141627502
E01019348,0.168473842
E01019349,0.049015144
E01019350,0.010123042
E01019351,0.086122886
E01019352,0.081006142
E01019353,0.061427232
E01019354,0.056709621
E01019355,0.040483402
E01019356,0.034088915
E01019357,0.026782809
E01019358,0.050781941
E01019359,0.067977217
E01019360,0.062306133
E01019361,0.066468206
E01019362,0.056132438
E01019363,0.072348475
E01019364,0.107624989
E01019365,0.058504982
E01019366,0.055210773
E01019367,0.054212316
E01019368,0.061226495
E01019369,0.05603385
E01019370,0.055010464
E01019371,0.072832732
E01019372,0.089435938
E01019373,0.079446191
E01019374,0.070689606
E01019375,0.043501296
E01019376,0.030809908
E01019377,0.060324082
E01019378,0.098669183
E01019379,0.081970873
E01019380,0.097330932
E01019381,0.058294252
E01019382,0.127773634
E01019383,0.045839209
E01019384,0.043698334
E01019385,0.1037144
E01019386,0.081263595
E01019387,0.032652361
E01019388,0.082224319
E01019389,0.104065154
E01019390,0.071872337
E01019391,0.088019866
E01019392,0.093149229
E01019393,0.05349534
E01019394,0.040497771
E01019395,0.040339822
E01019396,0.052253363
E01019397,0.062837733
E01019398,0.136622606
E01019399,0.12487668
E01019400,0.230561771
E01019401,0.112011238
E01019402,0.162084259
E01019403,0.139608351
E01019404,0.117511959
E01019405,0.049672219
E01019406,0.087952689
E01019407,0.092278028
E01019408,0.126743214
E01019409,0.079748649
E01019410,0.150107589
E01019411,0.17396195
E01019412,0.177435039
E01019413,0.249787799
E01019414,0.072757323
E01019415,0.102434003
E01019416,0.108360231
E01019417,0.092219125
E01019418,0.156611312
E01019419,0.081530554
E01019420,0.165122567
E01019421,0.110681856
E01019422,0.132600735
E01019423,0.092997706
E01019424,0.1243726
E01019425,0.079976604
E01019426,0.077431725
E01019427,0.093597601
E01019428,0.111213675
E01019429,0.112396792
E01019430,0.093428405
E01019431,0.206003848
E01019432,0.124208817
E01019433,0.141687517
E01019434,0.179425844
E01019435,0.262741001
E01019436,0.200070903
E01019437,0.178462562
E01019438,0.244438815
E01019439,0.216284642
E01019440,0.140113539
E01019441,0.22760793
E01019442,0.157484999
E01019443,0.106925461
E01019444,0.23146304
E01019445,0.213293685
E01019446,0.173198208
E01019447,0.084618194
E01019448,0.120352049
E01019449,0.120519988
E01019450,0.152616538
E01019451,0.166036698
E01019452,0.159846083
E01019453,0.276908408
E01019454,0.09744204
E01019455,0.163410734
E01019456,0.174391929
E01019457,0.164824196
E01019458,0.194361974
E01019459,0.19458604
E01019460,0.165980334
E01019461,0.132081304
E01019462,0.101938148
E01019463,0.242725073
E01019464,0.11219458
E01019465,0.141508794
E01019467,0.110321293
E01019468,0.18052458
E01019469,0.251586956
E01019470,0.190326594
E01019471,0.228281674
E01019472,0.043012788
E01019473,0.174761126
E01019474,0.170766754
